CODGEO,pct_femmes_pop,pct_cadres_pop,age_median_pop
27108,52.11,6.45,42.0
27109,48.23,10.53,42.0
27110,48.08,10.91,42.0
27111,47.29,23.81,42.0
27112,53.4,6.22,42.0
27113,45.39,5.56,42.0
27114,50.97,21.62,42.0
27115,48.06,8.63,42.0
27116,52.69,6.56,42.0
27117,51.34,3.57,42.0
27118,51.94,11.74,42.0
27119,53.07,10.74,42.0
27120,50.76,13.51,42.0
27123,46.64,8.1,42.0
27124,48.18,4.17,42.0
27125,48.3,5.19,42.0
27126,49.52,9.65,42.0
27127,49.62,6.75,42.0
27129,49.09,8.93,42.0
27130,51.14,0.0,42.0
27132,50.92,18.18,42.0
27133,49.47,24.04,42.0
27134,48.57,14.81,42.0
27135,50.45,19.23,42.0
27136,48.96,20.02,42.0
27137,50.31,5.0,42.0
27138,47.08,8.57,42.0
27139,46.58,7.14,42.0
27140,49.49,20.41,42.0
27141,42.19,25.0,42.0
27142,48.4,26.14,42.0
27144,49.36,0.0,42.0
27146,48.98,4.76,42.0
27147,52.94,17.74,42.0
27148,47.85,5.37,42.0
27149,53.85,11.11,42.0
27151,50.65,4.76,42.0
27152,48.13,3.28,42.0
27153,53.44,2.7,42.0
27154,50.03,8.0,42.0
27155,51.4,9.09,42.0
27156,50.02,8.49,42.0
27157,49.12,8.07,42.0
27158,49.75,3.9,42.0
27161,51.85,11.53,42.0
27162,53.17,18.18,42.0
27163,49.16,0.0,42.0
27164,47.76,16.67,42.0
27165,53.72,6.5,42.0
27167,49.25,10.94,42.0
27168,50.0,0.0,42.0
27169,48.3,17.79,42.0
27170,54.24,7.77,42.0
27171,50.56,15.4,42.0
27173,43.33,10.0,42.0
27174,48.8,6.47,42.0
27176,51.16,9.09,42.0
27177,50.76,9.23,42.0
27179,51.63,1.49,42.0
27180,50.04,9.37,42.0
27181,48.74,8.06,42.0
27182,48.15,12.5,42.0
27183,51.85,7.83,42.0
27184,48.39,7.69,42.0
27185,50.92,1.92,42.0
27187,49.7,7.14,42.0
27188,50.39,10.64,42.0
27189,51.83,7.55,42.0
27190,50.42,14.29,42.0
27191,50.69,11.6,42.0
27192,51.97,9.68,42.0
27193,50.23,7.44,42.0
27194,50.4,0.0,42.0
27196,52.0,14.2,42.0
27198,51.61,8.26,42.0
27199,50.3,16.13,42.0
27200,48.09,0.0,42.0
27201,48.98,4.35,42.0
27202,45.89,8.16,42.0
27203,48.19,8.86,42.0
27204,51.92,10.71,42.0
27205,48.79,11.36,42.0
27206,51.54,9.52,42.0
27207,50.52,7.85,42.0
27208,53.29,18.18,42.0
27209,48.76,6.45,42.0
27210,47.31,11.36,42.0
27212,49.58,9.09,42.0
27213,50.26,11.45,42.0
27214,54.49,7.14,42.0
27215,49.23,10.26,42.0
27216,48.26,24.23,42.0
27217,48.17,1.82,42.0
27218,50.78,3.88,42.0
27219,47.77,3.57,42.0
27220,46.11,4.91,42.0
27222,49.75,17.65,42.0
27224,47.37,7.77,42.0
27226,53.4,4.76,42.0
27227,48.27,5.97,42.0
27228,50.79,10.71,42.0
27229,53.12,12.97,42.0
27230,52.48,8.5,42.0
27231,50.04,14.63,42.0
27232,49.31,12.2,42.0
27233,49.65,12.82,42.0
27234,48.51,14.67,42.0
27235,51.3,6.67,42.0
27237,52.46,5.56,42.0
27238,50.17,11.11,42.0
27239,51.27,12.82,42.0
27240,55.85,22.73,42.0
27241,48.78,6.25,42.0
27242,50.42,9.9,42.0
27243,49.11,9.21,42.0
27245,51.9,11.11,42.0
27246,52.98,5.66,42.0
27247,46.15,6.25,42.0
27248,50.0,5.0,42.0
27249,49.2,10.62,42.0
27251,50.43,7.28,42.0
27252,50.38,6.25,42.0
27254,49.04,23.89,42.0
27256,47.53,1.69,42.0
27258,50.39,12.0,42.0
27259,50.0,10.0,42.0
27260,47.82,4.92,42.0
27261,49.35,15.0,42.0
27263,49.8,7.28,42.0
27266,49.59,7.81,42.0
27267,45.32,9.09,42.0
27269,50.79,0.0,42.0
27271,47.31,9.38,42.0
27273,49.59,19.51,42.0
27275,50.79,8.47,42.0
27276,50.84,13.33,42.0
27277,49.87,23.61,42.0
27278,48.68,8.65,42.0
27279,53.77,8.33,42.0
27280,34.67,10.45,42.0
27281,54.13,15.38,42.0
27282,48.84,22.73,42.0
27284,53.58,8.17,42.0
27285,51.3,30.19,42.0
27286,50.52,7.5,42.0
27287,50.16,19.1,42.0
27288,50.17,8.77,42.0
27289,48.21,25.0,42.0
27290,50.45,5.02,42.0
27291,46.22,11.76,42.0
27294,51.09,6.14,42.0
27295,51.88,6.82,42.0
27298,47.77,12.12,42.0
27299,52.94,12.85,42.0
27300,50.81,16.28,42.0
27301,50.59,5.93,42.0
27302,48.99,9.92,42.0
27304,44.79,6.25,42.0
27306,49.32,14.89,42.0
27307,49.8,10.64,42.0
27309,48.11,14.0,42.0
27310,50.27,13.95,42.0
27311,54.66,10.13,42.0
27312,48.98,14.29,42.0
27313,49.65,10.0,42.0
27315,54.72,6.9,42.0
27316,51.2,6.5,42.0
27317,49.15,10.64,42.0
27318,50.23,10.0,42.0
27319,46.15,3.57,42.0
27320,48.06,0.0,42.0
27321,50.64,16.67,42.0
27322,51.12,12.72,42.0
27323,50.6,0.0,42.0
27324,51.56,13.86,42.0
27325,48.45,16.67,42.0
27326,50.32,21.21,42.0
27327,51.41,5.0,42.0
27329,47.8,20.25,42.0
27330,51.64,7.69,42.0
27331,48.18,12.24,42.0
27332,49.83,9.21,42.0
27333,47.26,5.88,42.0
27334,53.64,0.0,42.0
27335,47.94,18.27,42.0
27336,54.32,16.67,42.0
27337,48.06,5.55,42.0
27338,50.45,11.24,42.0
27339,50.92,14.1,42.0
27340,49.57,16.0,42.0
27341,51.52,0.0,42.0
27342,45.83,15.38,42.0
27343,50.0,20.29,42.0
27345,47.95,23.53,42.0
27346,47.66,3.57,42.0
27347,51.9,17.85,42.0
27348,51.15,7.78,42.0
27349,49.78,14.11,42.0
27350,52.89,5.95,42.0
27351,50.74,10.87,42.0
27353,50.84,15.69,42.0
27354,52.33,12.27,42.0
27355,51.25,8.45,42.0
27358,50.32,16.13,42.0
27359,50.12,0.0,42.0
27360,49.81,9.68,42.0
27361,47.63,13.51,42.0
27363,45.7,21.05,42.0
27364,49.44,4.55,42.0
27365,51.06,9.22,42.0
27366,49.52,5.26,42.0
27367,50.41,7.96,42.0
27368,55.06,5.41,42.0
27369,54.55,22.22,42.0
27370,47.09,3.45,42.0
27371,50.94,0.0,42.0
27372,47.95,1.69,42.0
27373,50.48,10.0,42.0
27374,52.37,13.33,42.0
27375,52.84,10.65,42.0
27376,44.62,11.11,42.0
27377,53.16,6.67,42.0
27378,51.65,16.29,42.0
27379,48.41,6.44,42.0
27380,50.92,12.5,42.0
27381,51.23,18.18,42.0
27382,46.62,6.9,42.0
27383,49.43,6.06,42.0
27384,49.34,3.85,42.0
27385,49.92,9.15,42.0
27386,51.13,3.97,42.0
27388,47.19,2.15,42.0
27389,49.08,10.64,42.0
27390,49.27,10.29,42.0
27391,50.65,13.21,42.0
27392,50.0,16.67,42.0
27393,50.91,12.0,42.0
27394,49.79,17.65,42.0
27395,45.45,0.0,42.0
27396,50.95,10.64,42.0
27397,51.33,16.87,42.0
27398,52.6,14.16,42.0
27399,42.11,25.0,42.0
27400,53.39,20.09,42.0
27401,47.22,11.11,42.0
27403,50.23,16.73,42.0
27404,41.67,0.0,42.0
27405,52.94,10.0,42.0
27406,50.11,4.08,42.0
27407,48.19,2.86,42.0
27408,48.62,10.34,42.0
27410,49.58,11.67,42.0
27411,48.48,8.7,42.0
27412,50.73,12.82,42.0
27413,53.06,6.45,42.0
27414,51.52,1.69,42.0
27415,48.1,13.19,42.0
27417,49.25,13.85,42.0
27418,50.82,16.67,42.0
27419,49.26,14.73,42.0
27420,46.15,0.0,42.0
27421,50.55,17.26,42.0
27422,52.27,11.23,42.0
27423,50.37,18.04,42.0
27424,52.69,2.94,42.0
27425,50.55,8.23,42.0
27426,49.6,13.79,42.0
27427,50.79,15.79,42.0
27428,55.09,6.06,42.0
27429,55.36,16.67,42.0
27430,52.19,5.71,42.0
27431,55.1,11.36,42.0
27432,47.54,13.21,42.0
27433,48.68,5.88,42.0
27434,44.62,0.0,42.0
27435,52.59,4.17,42.0
27436,49.83,4.76,42.0
27437,48.2,5.35,42.0
27438,51.88,6.73,42.0
27439,51.72,15.73,42.0
27440,52.19,23.85,42.0
27441,47.89,0.0,42.0
27442,48.03,8.06,42.0
27444,45.07,10.0,42.0
27445,57.94,20.05,42.0
27446,49.4,16.0,42.0
27447,50.65,16.95,42.0
27448,53.51,15.14,42.0
27451,52.65,26.94,42.0
27453,51.66,8.81,42.0
27454,50.1,7.74,42.0
27455,44.85,13.33,42.0
27456,49.98,12.26,42.0
27457,50.57,2.54,42.0
27458,50.62,10.86,42.0
27459,49.3,0.0,42.0
27460,49.76,22.22,42.0
27462,48.73,5.88,42.0
27463,49.73,10.61,42.0
27464,48.75,13.58,42.0
27465,52.2,15.56,42.0
27466,49.73,3.23,42.0
27467,54.94,7.55,42.0
27468,52.88,6.0,42.0
27469,53.2,14.76,42.0
27470,49.23,2.59,42.0
27471,46.89,17.39,42.0
27472,50.0,17.24,42.0
27473,49.05,26.19,42.0
27474,48.66,14.6,42.0
27475,46.78,0.0,42.0
27476,48.91,9.46,42.0
27477,49.28,12.68,42.0
27478,50.27,11.12,42.0
27480,48.77,0.0,42.0
27481,51.78,13.89,42.0
27482,51.66,6.67,42.0
27483,47.95,0.0,42.0
27485,49.37,6.02,42.0
27486,50.53,7.35,42.0
27487,50.7,4.41,42.0
27488,46.86,9.52,42.0
27489,49.92,3.72,42.0
27490,49.62,12.0,42.0
27492,49.12,6.45,42.0
27493,52.31,9.46,42.0
27495,51.88,0.0,42.0
27496,46.92,10.34,42.0
27497,49.61,6.3,42.0
27498,49.13,11.11,42.0
27500,51.11,4.26,42.0
27501,47.64,24.0,42.0
27502,53.73,7.19,42.0
27504,49.71,9.23,42.0
27505,50.68,11.11,42.0
27507,52.49,4.35,42.0
27508,50.0,0.0,42.0
27511,50.18,8.57,42.0
27512,49.55,3.33,42.0
27514,51.43,26.09,42.0
27516,51.12,7.96,42.0
27517,50.67,21.24,42.0
27518,47.57,6.76,42.0
27520,50.35,18.18,42.0
27521,51.68,0.0,42.0
27522,48.43,7.66,42.0
27524,48.73,11.76,42.0
27525,46.99,16.67,42.0
27527,50.49,0.0,42.0
27528,54.49,18.28,42.0
27529,49.18,27.5,42.0
27530,49.33,0.0,42.0
27531,49.51,21.74,42.0
27533,48.44,22.32,42.0
27534,50.91,9.32,42.0
27535,53.22,7.89,42.0
27536,48.44,13.72,42.0
27537,51.0,19.05,42.0
27538,52.9,5.77,42.0
27539,50.77,9.76,42.0
27540,47.38,15.38,42.0
27541,49.4,19.04,42.0
27542,49.44,6.17,42.0
27543,50.06,8.64,42.0
27544,53.01,4.76,42.0
27545,52.46,46.15,42.0
27546,47.67,10.53,42.0
27547,51.78,0.0,42.0
27548,49.14,14.41,42.0
27550,48.21,3.9,42.0
27552,53.27,10.0,42.0
27553,50.84,20.45,42.0
27554,50.01,19.54,42.0
27555,50.81,0.0,42.0
27556,46.97,25.0,42.0
27557,50.74,6.06,42.0
27558,49.07,16.67,42.0
27560,52.16,15.62,42.0
27561,48.74,10.77,42.0
27562,51.13,18.95,42.0
27563,49.34,11.23,42.0
27564,50.39,12.5,42.0
27565,49.02,4.9,42.0
27567,47.3,0.0,42.0
27568,48.33,9.2,42.0
27569,51.01,13.8,42.0
27570,51.0,0.0,42.0
27571,48.21,11.76,42.0
27572,50.86,9.37,42.0
27576,47.43,20.0,42.0
27577,48.36,13.95,42.0
27578,50.78,4.08,42.0
27579,56.44,10.0,42.0
27580,50.28,13.25,42.0
27582,51.6,9.63,42.0
27584,48.56,10.34,42.0
27586,52.66,6.25,42.0
27587,51.53,2.82,42.0
27589,49.5,25.42,42.0
27590,45.06,4.35,42.0
27591,49.6,3.58,42.0
27592,51.53,12.51,42.0
27593,49.21,5.16,42.0
27594,44.96,8.0,42.0
27595,52.91,10.23,42.0
27597,49.31,8.66,42.0
27598,50.45,9.69,42.0
27599,51.78,12.96,42.0
27601,48.71,12.08,42.0
27602,53.93,14.81,42.0
27603,49.73,17.65,42.0
27604,50.0,0.0,42.0
27605,52.81,9.09,42.0
27606,50.43,7.32,42.0
27608,48.99,6.7,42.0
27609,48.66,9.48,42.0
27610,49.09,66.67,42.0
27611,53.14,15.04,42.0
27612,52.96,10.0,42.0
27613,51.62,0.0,42.0
27614,51.45,0.0,42.0
27615,49.49,18.75,42.0
27616,49.66,18.6,42.0
27617,47.91,5.47,42.0
27618,47.57,0.0,42.0
27620,47.9,4.35,42.0
27621,48.45,0.0,42.0
27622,52.88,2.23,42.0
27623,49.69,6.9,42.0
27624,51.48,9.09,42.0
27625,47.67,8.82,42.0
27627,47.38,3.57,42.0
27629,52.63,4.32,42.0
27630,51.41,10.34,42.0
27631,48.22,8.11,42.0
27632,50.97,11.32,42.0
27633,51.33,6.25,42.0
27635,48.94,9.52,42.0
27638,50.48,12.98,42.0
27640,47.5,0.0,42.0
27641,48.31,7.41,42.0
27643,53.42,7.37,42.0
27644,48.92,19.17,42.0
27645,51.61,8.33,42.0
27646,49.93,8.16,42.0
27649,50.22,0.0,42.0
27650,49.14,8.64,42.0
27652,51.16,25.0,42.0
27654,47.96,10.26,42.0
27655,49.47,8.97,42.0
27656,50.5,8.07,42.0
27658,47.0,9.38,42.0
27659,48.82,33.33,42.0
27660,47.54,5.88,42.0
27661,48.32,16.0,42.0
27662,51.0,26.92,42.0
27663,46.12,0.0,42.0
27664,47.36,11.74,42.0
27665,51.19,10.77,42.0
27666,45.08,15.31,42.0
27667,50.86,2.7,42.0
27668,49.6,11.31,42.0
27669,49.64,10.81,42.0
27670,50.99,5.05,42.0
27671,47.85,7.69,42.0
27672,51.33,25.0,42.0
27673,48.3,31.25,42.0
27674,47.23,18.18,42.0
27676,52.1,14.98,42.0
27677,48.59,8.82,42.0
27678,50.03,6.42,42.0
27679,53.11,10.23,42.0
27680,44.44,7.14,42.0
27681,52.93,19.09,42.0
27682,49.72,13.9,42.0
27683,50.52,8.33,42.0
27684,52.02,8.42,42.0
27685,50.36,3.66,42.0
27686,35.42,66.67,42.0
27689,50.29,13.08,42.0
27690,48.88,9.68,42.0
27691,48.67,9.88,42.0
27692,43.2,0.0,42.0
27693,49.15,22.94,42.0
27694,51.94,30.5,42.0
27695,45.49,29.03,42.0
27696,49.59,14.77,42.0
27697,47.09,8.75,42.0
27698,50.49,13.21,42.0
27699,53.78,9.09,42.0
27700,49.52,15.79,42.0
27701,48.51,6.54,42.0
28001,50.65,18.72,42.0
28003,46.81,20.0,42.0
28004,49.16,2.94,42.0
28005,46.17,15.79,42.0
28006,51.32,12.31,42.0
28007,52.89,9.25,42.0
28008,48.11,6.25,42.0
28009,46.48,0.0,42.0
28010,47.78,7.43,42.0
28012,50.95,7.49,42.0
28013,48.18,14.57,42.0
28014,51.38,3.17,42.0
28015,50.93,13.44,42.0
28016,39.83,5.56,42.0
28018,49.65,6.08,42.0
28019,52.55,7.69,42.0
28021,49.51,9.55,42.0
28022,47.52,18.06,42.0
28023,47.48,18.54,42.0
28024,50.34,11.18,42.0
28026,50.86,3.57,42.0
28027,53.12,2.22,42.0
28028,50.53,0.0,42.0
28029,47.5,15.08,42.0
28030,46.83,6.67,42.0
28031,50.89,20.49,42.0
28032,49.2,12.2,42.0
28033,49.95,3.51,42.0
28034,49.63,14.77,42.0
28035,49.36,15.71,42.0
28036,51.24,28.57,42.0
28037,48.7,8.82,42.0
28038,53.79,18.18,42.0
28039,50.61,8.52,42.0
28040,50.97,28.95,42.0
28041,52.48,21.74,42.0
28045,49.78,5.26,42.0
28046,49.13,6.49,42.0
28047,49.42,6.71,42.0
28048,50.23,9.45,42.0
28049,50.0,4.76,42.0
28050,47.92,0.0,42.0
28051,51.57,6.47,42.0
28052,51.23,14.66,42.0
28053,49.72,11.54,42.0
28054,50.8,5.93,42.0
28055,48.7,17.1,42.0
28056,50.93,20.48,42.0
28057,50.24,3.77,42.0
28058,50.44,29.73,42.0
28059,53.67,5.29,42.0
28060,51.12,6.9,42.0
28061,54.19,5.74,42.0
28062,50.78,13.54,42.0
28064,50.78,14.82,42.0
28065,50.42,9.09,42.0
28067,53.75,9.09,42.0
28068,48.71,12.24,42.0
28070,50.65,17.41,42.0
28071,49.12,6.81,42.0
28072,51.41,12.5,42.0
28073,48.41,32.26,42.0
28074,49.53,14.44,42.0
28075,52.42,5.0,42.0
28076,49.48,21.13,42.0
28077,53.25,20.0,42.0
28078,45.11,0.0,42.0
28079,45.35,8.0,42.0
28080,52.37,8.33,42.0
28081,49.06,14.29,42.0
28082,49.06,16.67,42.0
28084,51.88,17.91,42.0
28085,53.68,19.17,42.0
28086,45.72,0.0,42.0
28087,48.6,17.39,42.0
28088,50.21,7.26,42.0
28089,55.3,6.58,42.0
28090,55.14,28.57,42.0
28091,49.66,0.0,42.0
28092,50.13,20.0,42.0
28094,50.51,10.0,42.0
28095,50.92,9.05,42.0
28096,51.76,11.67,42.0
28098,50.87,16.52,42.0
28099,50.27,7.7,42.0
28100,50.3,8.7,42.0
28102,48.73,9.09,42.0
28103,51.99,8.53,42.0
28104,50.09,10.89,42.0
28105,46.78,11.56,42.0
28106,48.59,10.87,42.0
28107,47.83,2.7,42.0
28108,48.53,5.26,42.0
28109,51.49,21.88,42.0
28110,51.31,20.67,42.0
28111,50.82,9.27,42.0
28113,50.1,11.99,42.0
28114,49.28,8.33,42.0
28116,53.07,11.0,42.0
28117,50.4,13.04,42.0
28118,49.28,22.5,42.0
28119,47.97,0.0,42.0
28120,48.58,7.41,42.0
28121,41.94,20.0,42.0
28122,50.08,11.97,42.0
28123,50.79,9.52,42.0
28124,48.1,20.99,42.0
28126,48.24,5.56,42.0
28127,50.8,5.54,42.0
28128,50.37,13.89,42.0
28129,47.43,11.84,42.0
28130,48.32,3.23,42.0
28132,48.79,10.31,42.0
28134,52.24,8.95,42.0
28135,51.5,36.67,42.0
28136,44.03,17.65,42.0
28137,48.71,23.02,42.0
28139,51.48,9.52,42.0
28140,53.33,18.12,42.0
28141,48.41,21.05,42.0
28142,43.75,4.76,42.0
28143,51.89,0.0,42.0
28144,50.47,0.0,42.0
28146,49.76,21.74,42.0
28147,49.48,5.09,42.0
28148,45.77,14.71,42.0
28149,48.81,4.4,42.0
28151,42.07,0.0,42.0
28153,49.52,14.29,42.0
28154,51.79,5.96,42.0
28155,52.94,15.79,42.0
28156,48.44,9.09,42.0
28157,49.66,16.67,42.0
28158,50.49,22.55,42.0
28159,47.83,9.09,42.0
28160,51.08,5.06,42.0
28161,49.23,8.7,42.0
28162,45.04,7.23,42.0
28163,51.64,26.09,42.0
28164,48.72,1.3,42.0
28166,49.47,3.13,42.0
28167,49.2,5.4,42.0
28168,51.23,13.55,42.0
28169,51.12,23.08,42.0
28170,49.87,11.5,42.0
28171,54.07,13.31,42.0
28172,49.32,11.84,42.0
28173,50.09,20.0,42.0
28175,45.81,26.67,42.0
28176,49.08,4.41,42.0
28177,49.52,9.84,42.0
28178,50.46,9.94,42.0
28180,49.68,15.37,42.0
28182,48.26,2.51,42.0
28183,48.13,2.87,42.0
28184,49.4,5.26,42.0
28185,47.77,18.29,42.0
28187,46.53,3.03,42.0
28188,48.1,14.15,42.0
28189,45.51,4.55,42.0
28190,46.87,6.38,42.0
28191,49.59,15.07,42.0
28192,48.38,3.23,42.0
28193,56.49,33.33,42.0
28194,49.37,25.58,42.0
28195,49.33,16.22,42.0
28196,52.41,6.84,42.0
28197,45.45,6.25,42.0
28198,50.95,7.89,42.0
28199,51.01,4.21,42.0
28200,51.77,6.52,42.0
28201,51.08,16.84,42.0
28202,50.46,6.93,42.0
28203,50.95,10.77,42.0
28206,50.53,6.67,42.0
28207,49.58,4.17,42.0
28208,49.19,18.11,42.0
28209,51.48,16.48,42.0
28210,47.73,8.33,42.0
28211,46.52,10.24,42.0
28212,47.91,0.0,42.0
28213,53.57,13.85,42.0
28214,52.87,3.7,42.0
28215,45.67,12.5,42.0
28216,53.48,9.52,42.0
28217,51.21,14.29,42.0
28218,52.2,7.08,42.0
28219,47.96,0.0,42.0
28220,53.01,21.04,42.0
28221,42.03,0.0,42.0
28222,49.1,8.11,42.0
28223,51.5,12.8,42.0
28225,48.75,17.74,42.0
28226,47.91,8.82,42.0
28227,51.87,17.84,42.0
28229,53.17,11.73,42.0
28230,50.65,4.51,42.0
28231,50.66,8.7,42.0
28232,52.15,5.66,42.0
28233,48.1,7.02,42.0
28234,51.19,10.42,42.0
28235,50.62,16.19,42.0
28236,50.25,6.14,42.0
28237,49.76,23.53,42.0
28239,49.78,8.7,42.0
28240,50.16,6.87,42.0
28242,49.06,11.11,42.0
28243,51.42,7.69,42.0
28245,47.45,18.19,42.0
28246,51.35,19.61,42.0
28247,48.6,11.29,42.0
28248,48.37,9.09,42.0
28249,52.09,24.56,42.0
28251,50.15,19.2,42.0
28252,48.78,11.11,42.0
28253,48.83,13.33,42.0
28254,48.13,11.34,42.0
28255,48.75,11.76,42.0
28256,51.84,10.8,42.0
28257,50.0,20.0,42.0
28259,49.37,9.92,42.0
28260,42.99,14.29,42.0
28261,46.25,1.92,42.0
28263,49.85,17.44,42.0
28264,51.47,0.0,42.0
28265,49.46,0.0,42.0
28267,49.07,13.73,42.0
28268,55.0,33.33,42.0
28269,51.53,13.46,42.0
28270,49.1,3.7,42.0
28271,49.29,0.0,42.0
28272,52.2,6.02,42.0
28273,49.64,7.14,42.0
28274,50.79,14.81,42.0
28275,48.89,16.15,42.0
28277,50.06,20.82,42.0
28278,53.65,15.79,42.0
28279,52.29,14.12,42.0
28280,53.23,9.44,42.0
28281,48.8,11.9,42.0
28282,47.16,2.27,42.0
28283,47.6,5.72,42.0
28284,47.29,3.23,42.0
28285,50.13,10.53,42.0
28286,47.6,6.78,42.0
28287,52.22,5.43,42.0
28289,50.91,6.76,42.0
28290,49.09,15.15,42.0
28291,48.02,7.27,42.0
28292,49.04,16.67,42.0
28293,49.57,10.75,42.0
28294,52.45,13.2,42.0
28296,49.85,3.45,42.0
28298,50.97,19.61,42.0
28299,50.88,21.43,42.0
28300,50.0,0.0,42.0
28301,49.35,19.11,42.0
28302,51.69,9.41,42.0
28303,50.0,9.09,42.0
28304,48.78,9.52,42.0
28305,47.55,13.79,42.0
28306,46.02,6.25,42.0
28308,49.04,16.0,42.0
28309,51.26,11.5,42.0
28310,46.88,5.0,42.0
28312,55.15,0.0,42.0
28313,49.49,9.09,42.0
28314,45.75,8.33,42.0
28315,38.46,0.0,42.0
28316,48.41,0.0,42.0
28317,49.54,9.68,42.0
28319,48.14,9.88,42.0
28321,51.05,18.6,42.0
28322,50.96,10.87,42.0
28323,49.98,14.81,42.0
28324,48.49,8.89,42.0
28325,50.75,16.03,42.0
28326,44.7,12.77,42.0
28327,48.97,4.35,42.0
28329,46.85,0.0,42.0
28330,47.62,4.55,42.0
28331,47.65,10.94,42.0
28332,49.08,19.52,42.0
28333,48.0,0.0,42.0
28334,52.94,7.07,42.0
28335,48.65,6.45,42.0
28336,53.19,8.33,42.0
28337,50.81,14.24,42.0
28339,51.54,10.0,42.0
28341,48.67,16.0,42.0
28342,49.44,8.6,42.0
28343,49.15,14.29,42.0
28344,47.07,8.7,42.0
28346,50.0,14.29,42.0
28347,50.55,29.11,42.0
28348,52.66,6.58,42.0
28349,52.89,12.0,42.0
28350,48.99,20.0,42.0
28351,48.92,15.38,42.0
28352,50.3,15.24,42.0
28353,49.52,17.95,42.0
28354,46.93,8.28,42.0
28355,50.35,23.33,42.0
28357,50.8,18.34,42.0
28358,48.69,25.02,42.0
28359,51.32,5.74,42.0
28360,48.54,11.83,42.0
28362,46.37,18.18,42.0
28363,49.49,11.71,42.0
28364,48.51,2.63,42.0
28365,51.52,17.78,42.0
28366,49.03,17.65,42.0
28367,50.65,18.92,42.0
28368,47.18,0.0,42.0
28369,51.96,13.85,42.0
28370,48.82,3.92,42.0
28371,49.44,11.65,42.0
28372,50.84,19.3,42.0
28373,53.35,11.17,42.0
28374,52.63,5.17,42.0
28375,48.9,13.33,42.0
28377,48.04,7.47,42.0
28378,50.2,4.26,42.0
28379,50.53,13.73,42.0
28380,48.83,9.22,42.0
28382,49.42,2.97,42.0
28383,48.9,9.06,42.0
28385,49.41,8.89,42.0
28386,48.71,7.03,42.0
28387,54.21,5.0,42.0
28388,50.43,10.68,42.0
28389,48.75,3.08,42.0
28390,46.84,13.16,42.0
28391,51.94,4.56,42.0
28392,43.98,19.05,42.0
28393,48.93,13.52,42.0
28394,50.26,8.41,42.0
28395,49.28,6.9,42.0
28396,49.21,6.9,42.0
28397,52.17,19.49,42.0
28398,49.67,5.04,42.0
28400,51.11,6.25,42.0
28401,49.11,4.17,42.0
28403,51.69,23.31,42.0
28404,51.68,6.62,42.0
28405,49.06,5.21,42.0
28406,47.42,8.94,42.0
28407,46.76,0.0,42.0
28408,49.14,0.0,42.0
28409,47.75,18.64,42.0
28410,52.48,16.0,42.0
28411,52.05,5.26,42.0
28414,50.85,12.5,42.0
28415,49.91,10.22,42.0
28417,48.86,18.6,42.0
28418,50.0,15.38,42.0
28419,46.0,2.64,42.0
28421,51.0,7.32,42.0
28422,51.2,5.66,42.0
28423,48.15,35.86,42.0
28424,50.45,9.29,42.0
28425,51.72,10.17,42.0
28426,48.52,6.12,42.0
29001,50.33,9.09,42.0
29002,51.88,10.77,42.0
29003,54.28,9.01,42.0
29004,50.38,6.5,42.0
29005,50.98,10.46,42.0
29006,53.95,22.96,42.0
29007,49.65,6.67,42.0
29008,48.43,8.0,42.0
29010,44.18,3.59,42.0
29011,52.78,24.46,42.0
29012,43.93,0.0,42.0
29013,47.82,6.67,42.0
29014,49.84,6.09,42.0
29015,52.04,10.98,42.0
29016,49.21,5.81,42.0
29017,49.03,5.85,42.0
29018,51.26,2.94,42.0
29019,51.01,17.68,42.0
29020,50.17,6.35,42.0
29021,50.79,12.42,42.0
29022,53.07,8.4,42.0
29023,54.12,19.63,42.0
29024,52.97,11.52,42.0
29025,50.77,4.76,42.0
29026,51.78,7.19,42.0
29027,52.22,6.8,42.0
29028,54.94,10.05,42.0
29029,47.97,3.15,42.0
29030,51.82,6.44,42.0
29031,51.53,19.47,42.0
29032,51.35,8.44,42.0
29033,53.9,6.57,42.0
29034,50.93,1.92,42.0
29035,49.83,9.01,42.0
29036,50.84,2.08,42.0
29037,53.89,17.28,42.0
29038,48.6,10.09,42.0
29039,53.54,11.82,42.0
29040,53.4,20.68,42.0
29041,50.49,11.76,42.0
29042,50.87,12.2,42.0
29043,52.6,24.02,42.0
29044,43.34,2.84,42.0
29045,49.94,16.52,42.0
29046,53.74,11.26,42.0
29047,50.69,6.63,42.0
29048,49.3,7.69,42.0
29049,50.12,12.92,42.0
29051,51.03,14.77,42.0
29053,53.08,10.26,42.0
29054,49.56,5.88,42.0
29055,52.44,7.39,42.0
29056,50.37,20.23,42.0
29057,50.94,17.01,42.0
29058,52.5,16.23,42.0
29059,50.21,12.62,42.0
29060,50.64,20.85,42.0
29061,51.19,18.6,42.0
29062,47.89,9.48,42.0
29063,52.26,2.5,42.0
29064,53.73,8.11,42.0
29065,51.79,5.32,42.0
29066,49.22,10.41,42.0
29067,51.61,4.4,42.0
29068,49.49,6.19,42.0
29069,51.98,13.98,42.0
29070,50.74,2.13,42.0
29071,47.64,5.8,42.0
29072,53.52,6.28,42.0
29073,49.28,4.17,42.0
29074,49.4,3.88,42.0
29075,50.5,17.96,42.0
29076,49.39,11.67,42.0
29077,49.57,12.6,42.0
29078,49.53,18.62,42.0
29079,50.67,12.22,42.0
